#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF and Plasma data
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            1minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                 
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html   
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_1min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 1 minute
#     LOGICAL_SOURCE                  omni_hro_1min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 1-minute IMF and Plasma Data Time-Shifted to the                           
#                                      Nose of the Earth's Bow Shock, plus Magnetic Indices                                                  
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_1min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT1M
#     CDAWEB_PARENTS                  omni_hro_1min_00000000_v01
#                                     omni_hro_1min_20150601_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Apr 23, 2024)
#  3. Bx (nT), GSE
#  4. By (nT), GSM, determined from post-shift GSE components
#  5. Bz (nT), GSM, determined from post-shift GSE components
#  6. Flow Speed (km/s), GSE
#  7. Proton density (n/cc) (last currently-available OMNI plasma data Apr 23, 2024)
#  8. Temperature (K)
#  9. Flow pressure (nPa)
#       NOTES:  Derived parameters are obtained from the following equations. Flow pressure = (2*10**-6)*Np*Vp**2 nPa (Np in cm**-3, Vp in km/s, subscript p for proton)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,MAG_AVG_B-VECTOR_nT,BX__GSE_nT,BY__GSM_nT,BZ__GSM_nT,FLOW_SPEED__GSE_km/s,PROTON_DENSITY_n/cc,TEMPERATURE_K,FLOW_PRESSURE_nPa
2015-06-01T22:09:00.000Z,5.72000,-1.61000,4.05000,3.70000,340.100,5.09000,29378.0,1.18000
2015-06-01T22:10:00.000Z,5.74000,-1.67000,3.98000,3.77000,340.600,5.07000,31416.0,1.18000
2015-06-01T22:11:00.000Z,5.84000,-1.67000,4.05000,3.86000,340.100,5.32000,29077.0,1.23000
2015-06-01T22:12:00.000Z,5.82000,-1.40000,4.02000,3.97000,340.500,5.49000,26413.0,1.27000
2015-06-01T22:13:00.000Z,5.96000,-1.24000,4.03000,4.20000,341.000,5.87000,23899.0,1.37000
2015-06-01T22:14:00.000Z,6.06000,-1.56000,3.78000,4.46000,342.400,6.01000,21447.0,1.41000
2015-06-01T22:15:00.000Z,6.14000,-1.37000,3.94000,4.49000,340.400,5.85000,19602.0,1.36000
2015-06-01T22:16:00.000Z,6.09000,-1.61000,3.77000,4.49000,341.100,5.72000,21118.0,1.33000
2015-06-01T22:17:00.000Z,6.12000,-1.60000,4.03000,4.30000,340.700,5.94000,21345.0,1.38000
2015-06-01T22:18:00.000Z,6.14000,-1.40000,4.17000,4.28000,340.800,5.91000,22031.0,1.37000
2015-06-01T22:19:00.000Z,6.07000,-1.51000,4.24000,4.07000,341.200,5.97000,20772.0,1.39000
2015-06-01T22:20:00.000Z,6.11000,-1.64000,4.06000,4.25000,340.700,5.82000,23437.0,1.35000
2015-06-01T22:21:00.000Z,6.08000,-1.67000,4.19000,4.07000,340.600,5.88000,19878.0,1.36000
2015-06-01T22:22:00.000Z,6.08000,-1.29000,4.59000,3.77000,340.200,5.61000,21012.0,1.30000
2015-06-01T22:23:00.000Z,6.08000,-1.27000,4.67000,3.67000,340.300,5.42000,23247.0,1.26000
2015-06-01T22:24:00.000Z,6.14000,-1.34000,4.65000,3.74000,339.800,5.80000,22913.0,1.34000
2015-06-01T22:25:00.000Z,6.17000,-1.72000,4.40000,3.94000,339.300,6.18000,22266.0,1.42000
2015-06-01T22:26:00.000Z,6.23000,-2.09000,3.91000,4.37000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:27:00.000Z,6.19000,-2.25000,3.65000,4.46000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:28:00.000Z,5.81000,-2.63000,2.95000,4.17000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:29:00.000Z,5.08000,-2.94000,1.61000,3.80000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:30:00.000Z,5.24000,-3.19000,1.48000,3.87000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:31:00.000Z,5.19000,-3.06000,1.46000,3.92000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:32:00.000Z,5.32000,-3.53000,1.73000,3.57000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:33:00.000Z,5.33000,-3.49000,1.67000,3.66000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:34:00.000Z,5.40000,-3.96000,0.670000,3.58000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:35:00.000Z,5.33000,-4.21000,0.250000,3.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:36:00.000Z,5.42000,-4.19000,-1.37000,2.95000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:37:00.000Z,5.50000,-4.23000,-2.37000,2.52000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:38:00.000Z,5.67000,-4.47000,-2.21000,2.64000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:39:00.000Z,5.73000,-4.12000,-2.18000,3.27000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:40:00.000Z,5.74000,-4.09000,-1.90000,3.53000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:41:00.000Z,5.77000,-4.16000,-1.87000,3.52000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:42:00.000Z,5.68000,-4.06000,-2.11000,3.37000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:43:00.000Z,5.70000,-4.29000,-2.39000,2.89000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:44:00.000Z,5.68000,-4.33000,-2.18000,2.95000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:45:00.000Z,5.70000,-4.29000,-2.22000,3.01000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:46:00.000Z,5.70000,-4.17000,-2.20000,3.19000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:47:00.000Z,5.71000,-4.20000,-2.13000,3.22000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:48:00.000Z,5.72000,-4.26000,-1.96000,3.27000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:49:00.000Z,5.72000,-4.28000,-1.94000,3.24000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:50:00.000Z,5.76000,-4.19000,-1.74000,3.54000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:51:00.000Z,5.77000,-4.43000,-1.64000,3.32000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:52:00.000Z,5.71000,-4.39000,-1.80000,3.14000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:53:00.000Z,5.70000,-4.30000,-2.06000,3.12000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:54:00.000Z,5.67000,-4.48000,-1.90000,2.90000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:55:00.000Z,5.69000,-4.53000,-1.72000,2.97000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:56:00.000Z,5.73000,-4.57000,-1.60000,3.06000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:57:00.000Z,5.78000,-4.56000,-1.81000,3.04000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:58:00.000Z,5.74000,-4.43000,-1.95000,3.05000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T22:59:00.000Z,5.71000,-4.20000,-2.57000,2.81000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:00:00.000Z,5.66000,-4.10000,-2.69000,2.80000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:01:00.000Z,5.65000,-4.01000,-2.86000,2.75000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:02:00.000Z,5.81000,-3.92000,-3.29000,2.72000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:03:00.000Z,5.76000,-3.74000,-3.58000,2.51000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:04:00.000Z,5.86000,-3.97000,-3.40000,2.60000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:05:00.000Z,5.76000,-3.87000,-3.61000,2.25000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:06:00.000Z,5.71000,-3.82000,-3.60000,2.20000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:07:00.000Z,5.41000,-4.06000,-2.47000,2.44000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:08:00.000Z,5.50000,-3.96000,-2.53000,2.56000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:09:00.000Z,5.13000,1.73000,-3.92000,-2.79000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:10:00.000Z,5.10000,-2.01000,-2.64000,0.200000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:11:00.000Z,5.35000,-1.34000,-2.65000,-0.0200000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:12:00.000Z,5.28000,-1.55000,-3.03000,1.21000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:13:00.000Z,5.41000,-1.47000,-2.74000,0.610000,350.500,7.28000,37369.0,1.79000
2015-06-01T23:14:00.000Z,5.44000,-0.910000,-3.10000,0.180000,350.500,7.28000,37369.0,1.79000
2015-06-01T23:15:00.000Z,5.36000,1.18000,-3.27000,-1.96000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:16:00.000Z,5.46000,0.480000,-2.33000,-1.26000,355.900,6.82000,32370.0,1.73000
2015-06-01T23:17:00.000Z,5.44000,2.78000,-2.51000,-3.58000,355.900,6.81000,32082.0,1.73000
2015-06-01T23:18:00.000Z,5.35000,1.80000,-3.86000,-2.95000,355.600,6.96000,25696.0,1.76000
2015-06-01T23:19:00.000Z,5.43000,1.02000,-4.73000,-2.29000,349.800,6.73000,21657.0,1.65000
2015-06-01T23:20:00.000Z,5.45000,1.06000,-5.04000,-1.77000,349.900,6.42000,22147.0,1.57000
2015-06-01T23:21:00.000Z,5.46000,1.09000,-5.12000,-1.28000,351.700,6.25000,20964.0,1.55000
2015-06-01T23:22:00.000Z,5.34000,0.280000,-5.12000,-0.860000,349.400,6.18000,21470.0,1.51000
2015-06-01T23:23:00.000Z,5.37000,0.350000,-5.10000,-1.33000,348.500,6.51000,23196.0,1.58000
2015-06-01T23:24:00.000Z,5.47000,-0.0500000,-5.15000,-0.340000,338.200,5.38000,20244.0,1.23000
2015-06-01T23:25:00.000Z,5.50000,-1.18000,-5.14000,0.770000,343.000,6.33000,24676.0,1.49000
2015-06-01T23:26:00.000Z,5.44000,-1.82000,-4.90000,0.220000,335.100,5.50000,32425.0,1.24000
2015-06-01T23:27:00.000Z,5.43000,-1.78000,-4.62000,0.610000,344.900,5.85000,20900.0,1.39000
2015-06-01T23:28:00.000Z,5.49000,-1.31000,-4.94000,0.870000,343.400,5.88000,24392.0,1.39000
2015-06-01T23:29:00.000Z,5.50000,-0.730000,-5.05000,0.590000,337.200,5.46000,27100.0,1.24000
2015-06-01T23:30:00.000Z,5.39000,-0.690000,-5.04000,0.920000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:31:00.000Z,5.04000,-1.08000,-4.83000,-0.170000,343.300,5.94000,25615.0,1.40000
2015-06-01T23:32:00.000Z,5.22000,-0.690000,-4.87000,0.450000,348.300,5.91000,24543.0,1.43000
2015-06-01T23:33:00.000Z,5.31000,0.470000,-4.51000,2.42000,338.700,5.98000,25794.0,1.37000
2015-06-01T23:34:00.000Z,5.50000,0.870000,-5.16000,1.53000,346.100,5.47000,21055.0,1.31000
2015-06-01T23:35:00.000Z,5.54000,-0.310000,-5.17000,1.48000,349.700,5.22000,18728.0,1.28000
2015-06-01T23:36:00.000Z,5.52000,-0.380000,-5.04000,1.73000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:37:00.000Z,5.54000,0.760000,-5.42000,0.910000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:38:00.000Z,5.51000,-0.0300000,-5.30000,1.09000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:39:00.000Z,5.52000,-0.560000,-5.13000,1.64000,341.700,5.86000,22659.0,1.37000
2015-06-01T23:40:00.000Z,5.56000,-1.49000,-4.96000,1.98000,343.800,5.73000,23105.0,1.35000
2015-06-01T23:41:00.000Z,5.50000,-0.530000,-5.12000,1.65000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:42:00.000Z,5.53000,-0.710000,-5.16000,1.26000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:43:00.000Z,5.52000,-1.63000,-4.73000,1.91000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:44:00.000Z,5.26000,-0.360000,-4.79000,-0.370000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:45:00.000Z,5.28000,0.520000,-5.17000,-0.570000,344.400,6.79000,27605.0,1.61000
2015-06-01T23:46:00.000Z,5.19000,0.650000,-5.05000,-0.990000,344.400,6.79000,27605.0,1.61000
2015-06-01T23:47:00.000Z,5.30000,0.350000,-5.21000,-0.640000,349.600,5.62000,18805.0,1.37000
2015-06-01T23:48:00.000Z,5.18000,0.380000,-5.10000,-0.530000,345.200,6.62000,23514.0,1.58000
2015-06-01T23:49:00.000Z,5.20000,-0.230000,-5.09000,-0.170000,344.900,6.33000,23253.0,1.51000
2015-06-01T23:50:00.000Z,5.24000,-0.0600000,-5.12000,-0.420000,342.100,6.52000,23590.0,1.53000
2015-06-01T23:51:00.000Z,5.31000,0.350000,-5.00000,-0.350000,344.800,6.72000,24180.0,1.60000
2015-06-01T23:52:00.000Z,5.28000,0.180000,-5.04000,-0.720000,344.000,6.56000,24240.0,1.55000
2015-06-01T23:53:00.000Z,5.30000,0.0100000,-5.14000,0.0200000,343.900,6.55000,24266.0,1.55000
2015-06-01T23:54:00.000Z,5.32000,0.240000,-5.02000,1.66000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:55:00.000Z,5.29000,-0.130000,-5.21000,0.760000,345.300,6.00000,17733.0,1.43000
2015-06-01T23:56:00.000Z,5.34000,0.140000,-5.16000,0.910000,345.300,6.00000,17733.0,1.43000
2015-06-01T23:57:00.000Z,5.29000,0.110000,-5.09000,1.21000,99999.9,999.990,1.00000e+07,99.9900
2015-06-01T23:58:00.000Z,5.27000,-0.310000,-5.17000,0.890000,342.600,6.48000,21528.0,1.52000
2015-06-01T23:59:00.000Z,5.29000,0.350000,-5.21000,0.0400000,342.600,6.48000,21528.0,1.52000
2015-06-02T00:00:00.000Z,5.32000,1.98000,-4.86000,-0.520000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:01:00.000Z,5.28000,1.73000,-4.86000,-0.820000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:02:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:03:00.000Z,5.32000,0.940000,-5.18000,-0.580000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:04:00.000Z,5.32000,0.0800000,-5.31000,0.220000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:05:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:06:00.000Z,5.29000,0.450000,-5.25000,0.440000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:07:00.000Z,5.26000,0.420000,-5.20000,0.490000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:08:00.000Z,5.55000,-1.09000,-5.14000,1.50000,337.500,6.35000,22092.0,1.45000
2015-06-02T00:09:00.000Z,5.62000,-1.05000,-5.00000,2.12000,340.400,6.35000,23065.0,1.47000
2015-06-02T00:10:00.000Z,5.53000,-0.0100000,-5.18000,1.66000,345.600,6.34000,23164.0,1.51000
2015-06-02T00:11:00.000Z,5.41000,-0.100000,-4.98000,1.70000,344.700,6.62000,23899.0,1.57000
2015-06-02T00:12:00.000Z,5.27000,-0.140000,-4.99000,1.03000,344.100,6.20000,24536.0,1.47000
2015-06-02T00:13:00.000Z,5.27000,-0.750000,-4.99000,0.400000,340.500,6.56000,23509.0,1.52000
2015-06-02T00:14:00.000Z,5.35000,-0.830000,-4.81000,0.470000,340.400,6.57000,23476.0,1.52000
2015-06-02T00:15:00.000Z,5.62000,-1.71000,-3.46000,3.81000,337.600,6.23000,22033.0,1.42000
2015-06-02T00:16:00.000Z,5.68000,-1.92000,-2.93000,4.36000,338.500,6.13000,20323.0,1.40000
2015-06-02T00:17:00.000Z,5.64000,-2.00000,-3.21000,4.09000,338.900,6.41000,21857.0,1.47000
2015-06-02T00:18:00.000Z,5.62000,-2.09000,-3.71000,3.63000,336.200,6.43000,26181.0,1.45000
2015-06-02T00:19:00.000Z,5.77000,-2.22000,-2.22000,4.80000,338.600,6.16000,25446.0,1.41000
2015-06-02T00:20:00.000Z,5.77000,-1.99000,-2.28000,4.77000,338.500,5.94000,23077.0,1.36000
2015-06-02T00:21:00.000Z,5.80000,-2.37000,-2.16000,4.83000,338.400,5.70000,24179.0,1.31000
2015-06-02T00:22:00.000Z,5.79000,-1.68000,-2.19000,4.91000,341.700,5.94000,21371.0,1.39000
2015-06-02T00:23:00.000Z,5.79000,-1.88000,-1.89000,5.05000,339.900,6.11000,21568.0,1.41000
2015-06-02T00:24:00.000Z,5.80000,-2.64000,-1.71000,4.83000,337.200,5.59000,24630.0,1.27000
2015-06-02T00:25:00.000Z,5.76000,-1.84000,-2.61000,4.78000,341.100,5.73000,19513.0,1.33000
2015-06-02T00:26:00.000Z,5.76000,-1.69000,-1.90000,5.17000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:27:00.000Z,5.76000,-1.62000,-1.83000,5.21000,341.600,6.48000,20818.0,1.51000
2015-06-02T00:28:00.000Z,5.77000,-1.67000,-1.62000,5.27000,341.600,6.48000,20818.0,1.51000
2015-06-02T00:29:00.000Z,5.39000,-2.12000,-2.25000,4.36000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:30:00.000Z,5.24000,-2.67000,-3.57000,2.63000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:31:00.000Z,5.29000,-3.04000,-2.93000,3.13000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:32:00.000Z,5.42000,-2.73000,-3.05000,3.53000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:33:00.000Z,5.41000,-2.83000,-2.28000,3.99000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:34:00.000Z,5.37000,-2.73000,-1.75000,4.27000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:35:00.000Z,5.36000,-2.39000,-1.89000,4.41000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:36:00.000Z,5.42000,-2.53000,-1.89000,4.41000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:37:00.000Z,5.48000,-2.36000,-1.88000,4.57000,338.000,5.45000,32167.0,1.25000
2015-06-02T00:38:00.000Z,5.46000,-2.35000,-1.46000,4.71000,338.000,5.45000,32167.0,1.25000
2015-06-02T00:39:00.000Z,5.44000,-2.29000,-1.61000,4.66000,339.500,5.29000,31037.0,1.22000
2015-06-02T00:40:00.000Z,5.49000,-1.85000,-1.62000,4.91000,339.500,5.29000,31037.0,1.22000
2015-06-02T00:41:00.000Z,5.38000,-1.67000,-1.56000,4.84000,340.000,5.59000,23108.0,1.29000
2015-06-02T00:42:00.000Z,4.97000,-2.22000,-2.80000,3.38000,340.000,5.59000,23108.0,1.29000
2015-06-02T00:43:00.000Z,4.98000,-2.20000,-2.04000,3.94000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:44:00.000Z,4.95000,-2.26000,-1.89000,3.94000,338.300,5.64000,37349.0,1.29000
2015-06-02T00:45:00.000Z,5.04000,-2.18000,-1.80000,4.13000,338.300,5.64000,37349.0,1.29000
2015-06-02T00:46:00.000Z,5.00000,-2.34000,-2.59000,3.55000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:47:00.000Z,5.05000,-2.39000,-2.66000,3.57000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:48:00.000Z,4.90000,-2.51000,-2.06000,3.66000,337.900,5.21000,34325.0,1.19000
2015-06-02T00:49:00.000Z,4.88000,-2.56000,-2.38000,3.40000,337.900,5.21000,34325.0,1.19000
2015-06-02T00:50:00.000Z,4.83000,-2.74000,-2.55000,3.06000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:51:00.000Z,4.96000,-2.73000,-2.71000,3.13000,336.300,5.50000,34798.0,1.24000
2015-06-02T00:52:00.000Z,9999.99,9999.99,9999.99,9999.99,336.300,5.50000,34798.0,1.24000
2015-06-02T00:53:00.000Z,4.95000,-2.49000,-2.65000,3.35000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:54:00.000Z,4.93000,-2.77000,-2.53000,3.19000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:55:00.000Z,4.99000,-2.68000,-2.46000,3.40000,335.800,5.29000,36983.0,1.19000
2015-06-02T00:56:00.000Z,9999.99,9999.99,9999.99,9999.99,335.800,5.29000,36983.0,1.19000
2015-06-02T00:57:00.000Z,4.95000,-2.48000,-2.66000,3.35000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:58:00.000Z,5.04000,-2.47000,-2.92000,3.28000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T00:59:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:00:00.000Z,5.09000,-2.43000,-2.95000,3.36000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:01:00.000Z,4.86000,-2.50000,-2.75000,3.12000,336.200,5.27000,32898.0,1.19000
2015-06-02T01:02:00.000Z,4.86000,-2.50000,-2.75000,3.12000,336.200,5.27000,32898.0,1.19000
2015-06-02T01:03:00.000Z,4.70000,-2.32000,-2.72000,3.05000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:04:00.000Z,9999.99,9999.99,9999.99,9999.99,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:05:00.000Z,4.79000,-2.35000,-2.49000,3.35000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:06:00.000Z,4.85000,-2.38000,-2.87000,3.10000,334.700,5.34000,37823.0,1.20000
2015-06-02T01:07:00.000Z,4.76000,-2.42000,-2.66000,3.11000,334.700,5.34000,37823.0,1.20000
2015-06-02T01:08:00.000Z,4.96000,-2.17000,-2.85000,3.41000,336.600,5.31000,28934.0,1.20000
2015-06-02T01:09:00.000Z,4.93000,-1.55000,-3.49000,2.75000,339.600,5.45000,32337.0,1.26000
2015-06-02T01:10:00.000Z,4.97000,-1.17000,-4.16000,1.93000,344.000,5.37000,32093.0,1.27000
2015-06-02T01:11:00.000Z,5.18000,-1.47000,-4.00000,2.53000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:12:00.000Z,5.23000,-1.75000,-3.42000,3.37000,341.200,5.65000,19923.0,1.32000
2015-06-02T01:13:00.000Z,5.19000,-2.17000,-2.97000,3.53000,341.200,5.65000,19923.0,1.32000
2015-06-02T01:14:00.000Z,5.70000,-1.59000,-1.50000,5.23000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:15:00.000Z,5.63000,-1.74000,-2.65000,4.60000,341.200,5.59000,21479.0,1.30000
2015-06-02T01:16:00.000Z,5.66000,-1.83000,-1.61000,4.99000,341.200,5.59000,21479.0,1.30000
2015-06-02T01:17:00.000Z,5.96000,-1.98000,0.290000,5.60000,338.400,5.21000,20313.0,1.19000
2015-06-02T01:18:00.000Z,5.84000,-2.34000,0.120000,5.34000,338.400,5.25000,20132.0,1.20000
2015-06-02T01:19:00.000Z,5.84000,-2.24000,0.450000,5.37000,338.600,5.22000,21268.0,1.20000
2015-06-02T01:20:00.000Z,5.86000,-2.12000,-0.140000,5.44000,339.200,5.04000,24123.0,1.16000
2015-06-02T01:21:00.000Z,5.77000,-1.36000,0.750000,5.56000,338.700,5.34000,22801.0,1.23000
2015-06-02T01:22:00.000Z,5.74000,-1.39000,-0.210000,5.52000,342.400,6.04000,20157.0,1.42000
2015-06-02T01:23:00.000Z,5.72000,-1.47000,-0.380000,5.49000,341.600,6.06000,21128.0,1.41000
2015-06-02T01:24:00.000Z,5.79000,-1.96000,-0.600000,5.40000,338.800,5.53000,22108.0,1.27000
2015-06-02T01:25:00.000Z,4.94000,-2.43000,-2.85000,3.22000,339.300,5.32000,23641.0,1.22000
2015-06-02T01:26:00.000Z,5.33000,-2.14000,-2.27000,4.16000,99999.9,999.990,1.00000e+07,99.9900
2015-06-02T01:27:00.000Z,5.55000,-2.06000,-1.89000,4.69000,335.600,5.37000,34405.0,1.21000
2015-06-02T01:28:00.000Z,5.35000,-2.17000,-2.11000,4.23000,336.300,5.46000,30034.0,1.24000
2015-06-02T01:29:00.000Z,5.72000,-2.02000,-1.40000,5.15000,339.100,5.96000,23073.0,1.37000
2015-06-02T01:30:00.000Z,5.73000,-2.27000,-1.81000,4.94000,338.900,5.21000,20434.0,1.20000
2015-06-02T01:31:00.000Z,5.79000,-2.26000,-2.39000,4.75000,338.300,5.08000,20697.0,1.16000
2015-06-02T01:32:00.000Z,5.45000,-2.31000,-2.63000,4.13000,335.300,5.01000,25438.0,1.13000
